#{"t_start": 1656096477.9786122, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
1.211582,6,2546.85245
-0.91805,15,2547.856501
1.238576,10,2548.53013
-1.056655,15,2549.537568
-0.927286,14,2550.45513
1.184221,6,2550.871217
-0.965517,16,2551.920414
1.21375,7,2552.392618
-0.799492,7,2552.85966
1.201081,10,2553.526811
-0.727574,6,2553.931241
-1.112684,22,2555.376718
1.173164,10,2556.028799
-1.051017,15,2557.024465
-0.729374,7,2557.527454
1.26212,4,2557.803396
1.240256,7,2558.265943
-0.931583,15,2559.275674
-1.030977,16,2560.31125
1.252028,5,2560.648633
-1.013258,13,2561.505567
-1.052947,21,2562.870243
1.159801,9,2563.510169
-0.889113,12,2564.274863
-1.23301,19,2565.512622
-0.990505,9,2566.113814
1.190675,11,2566.865479
-1.048348,19,2568.141094
-1.218962,15,2569.122929
-1.313052,30,2571.092525
-0.989075,16,2572.157097
-0.952863,9,2572.765691
1.288601,9,2573.420879
-0.774057,9,2574.028067
0.277118,6,2574.471903
-0.832303,7,2574.945796
-0.977507,7,2575.413434
1.32782,8,2575.971492
1.20709,4,2576.256529
-0.966651,11,2576.992337
-0.936585,12,2577.852329
-0.864009,8,2578.401868
-1.30593,18,2579.602742
-1.110919,13,2580.457314
1.221337,7,2580.9624
-1.247387,26,2582.655554
-0.716704,6,2583.07881
1.248311,7,2583.569039
1.268789,6,2583.970987
0.216237,7,2584.466053
-0.757919,8,2585.043401
-0.966049,7,2585.549212
-0.813783,6,2585.96946
-0.836042,8,2586.516819
-0.760092,6,2586.927951
1.219674,6,2587.350275
1.155045,9,2587.964889
-1.234491,18,2589.131786
1.20372,8,2589.783141
-0.847147,7,2590.258101
